0, 3860;1, 205; RSS_KB=192680
0, 3870;1, 205; RSS_KB=7178228
0, 3862;1, 205; RSS_KB=12013960
0, 3857;1, 205; RSS_KB=18105376
0, 3857;1, 205; RSS_KB=18489416
0, 3840;1, 205; RSS_KB=18489416
0, 12076;1, 3235; RSS_KB=19737572
0, 12076;1, 3235; RSS_KB=20101640
0, 12076;1, 3237; RSS_KB=20125872
0, 12076;1, 3237; RSS_KB=18813392
0, 12294;1, 3327; RSS_KB=0
